track,domain,system_id,rag_method,embedding_model,reranker_model,generator_model,judge_model,questions,answer_correctness,gold_answer_correctness,evidence_recall,context_precision,citation_validity,judge_human_agreement_proxy,judge_false_accept_risk,judge_false_reject_risk,query_wall_time_ms,query_wall_time_p50_ms,query_wall_time_p95_ms,generator_wall_time_ms,generator_wall_time_p95_ms,judge_wall_time_ms,judge_wall_time_p95_ms,index_wall_time_ms,retrieved_token_count,generator_input_tokens,generator_output_tokens,judge_input_tokens,judge_estimated_cost,estimated_cost,failure_rate
end-to-end,finance,dense-vector,dense-vector,bge-m3-proxy,none,reasoning-oss-llm,exact-match-gold,19,0.8947368421052632,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.92,0.02,0.1,0.042782790842466056,0.04162501136306673,0.047483001253567636,58.83142110390344,59.09424549690355,0.0,0.0,0.39033299253787845,68.84210526315789,77.63157894736842,4.052631578947368,85.63157894736842,0.0,4.800157894736842e-05,0.10526315789473684
end-to-end,finance,dense-vector,dense-vector,bge-m3-proxy,none,reasoning-oss-llm,llm-judge-balanced-proxy,19,0.8421052631578947,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.86,0.08,0.06,0.042782790842466056,0.04162501136306673,0.047483001253567636,58.83142110390344,59.09424549690355,40.51378947368421,40.678599999999996,0.39033299253787845,68.84210526315789,77.63157894736842,4.052631578947368,85.63157894736842,2.9971052631578947e-05,7.797263157894738e-05,0.15789473684210525
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,balanced-oss-llm,citation-strict-judge-proxy,19,0.6842105263157895,0.7368421052631579,1.0,0.2894736842105263,0.7368421052631579,0.83,0.03,0.14,0.04499326352838819,0.043082996853627264,0.05883749545319005,32.50773463034953,32.67929970251694,52.68842105263158,52.9048,0.37733299541287124,68.94736842105263,77.73684210526316,4.368421052631579,86.05263157894737,3.872368421052632e-05,6.981052631578948e-05,0.3157894736842105
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,balanced-oss-llm,exact-match-gold,19,0.7368421052631579,0.7368421052631579,1.0,0.2894736842105263,0.7368421052631579,0.92,0.02,0.1,0.04499326352838819,0.043082996853627264,0.05883749545319005,32.50773463034953,32.67929970251694,0.0,0.0,0.37733299541287124,68.94736842105263,77.73684210526316,4.368421052631579,86.05263157894737,0.0,3.108684210526316e-05,0.2631578947368421
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,balanced-oss-llm,llm-judge-balanced-proxy,19,0.6842105263157895,0.7368421052631579,1.0,0.2894736842105263,0.7368421052631579,0.86,0.08,0.06,0.04499326352838819,0.043082996853627264,0.05883749545319005,32.50773463034953,32.67929970251694,40.51631578947369,40.678599999999996,0.37733299541287124,68.94736842105263,77.73684210526316,4.368421052631579,86.05263157894737,3.011842105263158e-05,6.120526315789473e-05,0.3157894736842105
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,extractive-strict,citation-strict-judge-proxy,19,0.5789473684210527,0.631578947368421,1.0,0.2894736842105263,0.631578947368421,0.83,0.03,0.14,0.04499326352838819,0.043082996853627264,0.05883749545319005,18.344482315341597,18.448037798737268,52.689263157894736,52.9048,0.37733299541287124,68.94736842105263,77.73684210526316,4.473684210526316,86.15789473684211,3.8771052631578944e-05,5.692894736842105e-05,0.42105263157894735
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,extractive-strict,exact-match-gold,19,0.631578947368421,0.631578947368421,1.0,0.2894736842105263,0.631578947368421,0.92,0.02,0.1,0.04499326352838819,0.043082996853627264,0.05883749545319005,18.344482315341597,18.448037798737268,0.0,0.0,0.37733299541287124,68.94736842105263,77.73684210526316,4.473684210526316,86.15789473684211,0.0,1.8157894736842107e-05,0.3684210526315789
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,extractive-strict,llm-judge-balanced-proxy,19,0.5789473684210527,0.631578947368421,1.0,0.2894736842105263,0.631578947368421,0.86,0.08,0.06,0.04499326352838819,0.043082996853627264,0.05883749545319005,18.344482315341597,18.448037798737268,40.51694736842105,40.678599999999996,0.37733299541287124,68.94736842105263,77.73684210526316,4.473684210526316,86.15789473684211,3.0155263157894735e-05,4.8313157894736846e-05,0.42105263157894735
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,reasoning-oss-llm,citation-strict-judge-proxy,19,0.8421052631578947,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.83,0.03,0.14,0.04499326352838819,0.043082996853627264,0.05883749545319005,58.833822422303555,59.09408750530472,52.68589473684211,52.9048,0.37733299541287124,68.94736842105263,77.73684210526316,4.052631578947368,85.73684210526316,3.858157894736842e-05,8.661578947368422e-05,0.15789473684210525
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,reasoning-oss-llm,exact-match-gold,19,0.8947368421052632,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.92,0.02,0.1,0.04499326352838819,0.043082996853627264,0.05883749545319005,58.833822422303555,59.09408750530472,0.0,0.0,0.37733299541287124,68.94736842105263,77.73684210526316,4.052631578947368,85.73684210526316,0.0,4.803421052631579e-05,0.10526315789473684
end-to-end,finance,dense-vector,dense-vector,e5-large-v2-proxy,none,reasoning-oss-llm,llm-judge-balanced-proxy,19,0.8421052631578947,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.86,0.08,0.06,0.04499326352838819,0.043082996853627264,0.05883749545319005,58.833822422303555,59.09408750530472,40.514421052631576,40.678599999999996,0.37733299541287124,68.94736842105263,77.73684210526316,4.052631578947368,85.73684210526316,3.0007894736842107e-05,7.80421052631579e-05,0.15789473684210525
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,balanced-oss-llm,citation-strict-judge-proxy,19,0.6842105263157895,0.7368421052631579,1.0,0.2894736842105263,0.7368421052631579,0.83,0.03,0.14,0.04358552656700149,0.0432920060120523,0.049033096001949154,32.514374894813336,32.68044939840743,52.696,52.9048,0.4233329964336008,69.89473684210526,78.6842105263158,4.368421052631579,87.0,3.915e-05,7.060421052631579e-05,0.3157894736842105
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,balanced-oss-llm,exact-match-gold,19,0.7368421052631579,0.7368421052631579,1.0,0.2894736842105263,0.7368421052631579,0.92,0.02,0.1,0.04358552656700149,0.0432920060120523,0.049033096001949154,32.514374894813336,32.68044939840743,0.0,0.0,0.4233329964336008,69.89473684210526,78.6842105263158,4.368421052631579,87.0,0.0,3.145421052631579e-05,0.2631578947368421
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,balanced-oss-llm,llm-judge-balanced-proxy,19,0.6842105263157895,0.7368421052631579,1.0,0.2894736842105263,0.7368421052631579,0.86,0.08,0.06,0.04358552656700149,0.0432920060120523,0.049033096001949154,32.514374894813336,32.68044939840743,40.522,40.678599999999996,0.4233329964336008,69.89473684210526,78.6842105263158,4.368421052631579,87.0,3.045e-05,6.190421052631579e-05,0.3157894736842105
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,extractive-strict,citation-strict-judge-proxy,19,0.5789473684210527,0.631578947368421,1.0,0.2894736842105263,0.631578947368421,0.83,0.03,0.14,0.04358552656700149,0.0432920060120523,0.049033096001949154,18.34869952572436,18.448687209968547,52.69684210526316,52.9048,0.4233329964336008,69.89473684210526,78.6842105263158,4.473684210526316,87.10526315789474,3.919736842105263e-05,5.7580526315789475e-05,0.42105263157894735
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,extractive-strict,exact-match-gold,19,0.631578947368421,0.631578947368421,1.0,0.2894736842105263,0.631578947368421,0.92,0.02,0.1,0.04358552656700149,0.0432920060120523,0.049033096001949154,18.34869952572436,18.448687209968547,0.0,0.0,0.4233329964336008,69.89473684210526,78.6842105263158,4.473684210526316,87.10526315789474,0.0,1.8383157894736843e-05,0.3684210526315789
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,extractive-strict,llm-judge-balanced-proxy,19,0.5789473684210527,0.631578947368421,1.0,0.2894736842105263,0.631578947368421,0.86,0.08,0.06,0.04358552656700149,0.0432920060120523,0.049033096001949154,18.34869952572436,18.448687209968547,40.52263157894737,40.678599999999996,0.4233329964336008,69.89473684210526,78.6842105263158,4.473684210526316,87.10526315789474,3.048684210526316e-05,4.887e-05,0.42105263157894735
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,reasoning-oss-llm,citation-strict-judge-proxy,19,0.8421052631578947,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.83,0.03,0.14,0.04358552656700149,0.0432920060120523,0.049033096001949154,58.84262494767526,59.09385419153748,52.693473684210524,52.9048,0.4233329964336008,69.89473684210526,78.6842105263158,4.052631578947368,86.6842105263158,3.9007894736842106e-05,8.759894736842105e-05,0.15789473684210525
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,reasoning-oss-llm,exact-match-gold,19,0.8947368421052632,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.92,0.02,0.1,0.04358552656700149,0.0432920060120523,0.049033096001949154,58.84262494767526,59.09385419153748,0.0,0.0,0.4233329964336008,69.89473684210526,78.6842105263158,4.052631578947368,86.6842105263158,0.0,4.859105263157895e-05,0.10526315789473684
end-to-end,finance,dense-vector,dense-vector,finance-e5-proxy,none,reasoning-oss-llm,llm-judge-balanced-proxy,19,0.8421052631578947,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.86,0.08,0.06,0.04358552656700149,0.0432920060120523,0.049033096001949154,58.84262494767526,59.09385419153748,40.520105263157895,40.678599999999996,0.4233329964336008,69.89473684210526,78.6842105263158,4.052631578947368,86.6842105263158,3.0339473684210527e-05,7.893052631578947e-05,0.15789473684210525
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,balanced-oss-llm,citation-strict-judge-proxy,19,0.631578947368421,0.6842105263157895,0.9473684210526315,0.2763157894736842,0.6842105263157895,0.83,0.03,0.14,0.08798458025251564,0.06733300688210875,0.12794639333151228,32.511758840978295,32.67998720775191,52.693473684210524,52.9048,0.5111670034239069,69.42105263157895,78.21052631578948,4.526315789473684,86.6842105263158,3.9007894736842106e-05,7.04021052631579e-05,0.3684210526315789
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,balanced-oss-llm,exact-match-gold,19,0.6842105263157895,0.6842105263157895,0.9473684210526315,0.2763157894736842,0.6842105263157895,0.92,0.02,0.1,0.08798458025251564,0.06733300688210875,0.12794639333151228,32.511758840978295,32.67998720775191,0.0,0.0,0.5111670034239069,69.42105263157895,78.21052631578948,4.526315789473684,86.6842105263158,0.0,3.139421052631579e-05,0.3157894736842105
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,balanced-oss-llm,llm-judge-balanced-proxy,19,0.631578947368421,0.6842105263157895,0.9473684210526315,0.2763157894736842,0.6842105263157895,0.86,0.08,0.06,0.08798458025251564,0.06733300688210875,0.12794639333151228,32.511758840978295,32.67998720775191,40.520105263157895,40.678599999999996,0.5111670034239069,69.42105263157895,78.21052631578948,4.526315789473684,86.6842105263158,3.0339473684210527e-05,6.173368421052632e-05,0.3684210526315789
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,extractive-strict,citation-strict-judge-proxy,19,0.5263157894736842,0.5789473684210527,0.9473684210526315,0.2763157894736842,0.5789473684210527,0.83,0.03,0.14,0.08798458025251564,0.06733300688210875,0.12794639333151228,18.34777847186829,18.449858401948212,52.694315789473684,52.9048,0.5111670034239069,69.42105263157895,78.21052631578948,4.631578947368421,86.78947368421052,3.905526315789474e-05,5.7402105263157894e-05,0.47368421052631576
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,extractive-strict,exact-match-gold,19,0.5789473684210527,0.5789473684210527,0.9473684210526315,0.2763157894736842,0.5789473684210527,0.92,0.02,0.1,0.08798458025251564,0.06733300688210875,0.12794639333151228,18.34777847186829,18.449858401948212,0.0,0.0,0.5111670034239069,69.42105263157895,78.21052631578948,4.631578947368421,86.78947368421052,0.0,1.834684210526316e-05,0.42105263157894735
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,extractive-strict,llm-judge-balanced-proxy,19,0.5263157894736842,0.5789473684210527,0.9473684210526315,0.2763157894736842,0.5789473684210527,0.86,0.08,0.06,0.08798458025251564,0.06733300688210875,0.12794639333151228,18.34777847186829,18.449858401948212,40.520736842105265,40.678599999999996,0.5111670034239069,69.42105263157895,78.21052631578948,4.631578947368421,86.78947368421052,3.0376315789473684e-05,4.8723157894736844e-05,0.47368421052631576
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,reasoning-oss-llm,citation-strict-judge-proxy,19,0.7894736842105263,0.8421052631578947,0.9473684210526315,0.2763157894736842,0.8421052631578947,0.83,0.03,0.14,0.08798458025251564,0.06733300688210875,0.12794639333151228,58.839497893808016,59.09302440204099,52.69094736842105,52.9048,0.5111670034239069,69.42105263157895,78.21052631578948,4.2105263157894735,86.36842105263158,3.886578947368421e-05,8.736526315789474e-05,0.21052631578947367
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,reasoning-oss-llm,exact-match-gold,19,0.8421052631578947,0.8421052631578947,0.9473684210526315,0.2763157894736842,0.8421052631578947,0.92,0.02,0.1,0.08798458025251564,0.06733300688210875,0.12794639333151228,58.839497893808016,59.09302440204099,0.0,0.0,0.5111670034239069,69.42105263157895,78.21052631578948,4.2105263157894735,86.36842105263158,0.0,4.8499473684210526e-05,0.15789473684210525
end-to-end,finance,hybrid,hybrid,bge-m3-proxy,none,reasoning-oss-llm,llm-judge-balanced-proxy,19,0.7894736842105263,0.8421052631578947,0.9473684210526315,0.2763157894736842,0.8421052631578947,0.86,0.08,0.06,0.08798458025251564,0.06733300688210875,0.12794639333151228,58.839497893808016,59.09302440204099,40.51821052631579,40.678599999999996,0.5111670034239069,69.42105263157895,78.21052631578948,4.2105263157894735,86.36842105263158,3.0228947368421053e-05,7.872842105263159e-05,0.21052631578947367
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,balanced-oss-llm,citation-strict-judge-proxy,19,0.631578947368421,0.6842105263157895,0.9473684210526315,0.2763157894736842,0.6842105263157895,0.83,0.03,0.14,0.07617089431732893,0.07145899871829897,0.09891660592984407,32.513298315662354,32.68104100652104,52.693473684210524,52.9048,0.5270830006338656,69.42105263157895,78.21052631578948,4.526315789473684,86.6842105263158,3.9007894736842106e-05,7.037526315789474e-05,0.3684210526315789
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,balanced-oss-llm,exact-match-gold,19,0.6842105263157895,0.6842105263157895,0.9473684210526315,0.2763157894736842,0.6842105263157895,0.92,0.02,0.1,0.07617089431732893,0.07145899871829897,0.09891660592984407,32.513298315662354,32.68104100652104,0.0,0.0,0.5270830006338656,69.42105263157895,78.21052631578948,4.526315789473684,86.6842105263158,0.0,3.136736842105263e-05,0.3157894736842105
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,balanced-oss-llm,llm-judge-balanced-proxy,19,0.631578947368421,0.6842105263157895,0.9473684210526315,0.2763157894736842,0.6842105263157895,0.86,0.08,0.06,0.07617089431732893,0.07145899871829897,0.09891660592984407,32.513298315662354,32.68104100652104,40.520105263157895,40.678599999999996,0.5270830006338656,69.42105263157895,78.21052631578948,4.526315789473684,86.6842105263158,3.0339473684210527e-05,6.170684210526316e-05,0.3684210526315789
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,extractive-strict,citation-strict-judge-proxy,19,0.5263157894736842,0.5789473684210527,0.9473684210526315,0.2763157894736842,0.5789473684210527,0.83,0.03,0.14,0.07617089431732893,0.07145899871829897,0.09891660592984407,18.34775010482428,18.450917302618826,52.694315789473684,52.9048,0.5270830006338656,69.42105263157895,78.21052631578948,4.631578947368421,86.78947368421052,3.905526315789474e-05,5.737526315789474e-05,0.47368421052631576
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,extractive-strict,exact-match-gold,19,0.5789473684210527,0.5789473684210527,0.9473684210526315,0.2763157894736842,0.5789473684210527,0.92,0.02,0.1,0.07617089431732893,0.07145899871829897,0.09891660592984407,18.34775010482428,18.450917302618826,0.0,0.0,0.5270830006338656,69.42105263157895,78.21052631578948,4.631578947368421,86.78947368421052,0.0,1.832e-05,0.42105263157894735
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,extractive-strict,llm-judge-balanced-proxy,19,0.5263157894736842,0.5789473684210527,0.9473684210526315,0.2763157894736842,0.5789473684210527,0.86,0.08,0.06,0.07617089431732893,0.07145899871829897,0.09891660592984407,18.34775010482428,18.450917302618826,40.520736842105265,40.678599999999996,0.5270830006338656,69.42105263157895,78.21052631578948,4.631578947368421,86.78947368421052,3.0376315789473684e-05,4.869631578947368e-05,0.47368421052631576
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,reasoning-oss-llm,citation-strict-judge-proxy,19,0.7894736842105263,0.8421052631578947,0.9473684210526315,0.2763157894736842,0.8421052631578947,0.83,0.03,0.14,0.07617089431732893,0.07145899871829897,0.09891660592984407,58.83946263451742,59.094929805082735,52.69094736842105,52.9048,0.5270830006338656,69.42105263157895,78.21052631578948,4.2105263157894735,86.36842105263158,3.886578947368421e-05,8.733842105263159e-05,0.21052631578947367
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,reasoning-oss-llm,exact-match-gold,19,0.8421052631578947,0.8421052631578947,0.9473684210526315,0.2763157894736842,0.8421052631578947,0.92,0.02,0.1,0.07617089431732893,0.07145899871829897,0.09891660592984407,58.83946263451742,59.094929805082735,0.0,0.0,0.5270830006338656,69.42105263157895,78.21052631578948,4.2105263157894735,86.36842105263158,0.0,4.847263157894737e-05,0.15789473684210525
end-to-end,finance,hybrid,hybrid,e5-large-v2-proxy,none,reasoning-oss-llm,llm-judge-balanced-proxy,19,0.7894736842105263,0.8421052631578947,0.9473684210526315,0.2763157894736842,0.8421052631578947,0.86,0.08,0.06,0.07617089431732893,0.07145899871829897,0.09891660592984407,58.83946263451742,59.094929805082735,40.51821052631579,40.678599999999996,0.5270830006338656,69.42105263157895,78.21052631578948,4.2105263157894735,86.36842105263158,3.0228947368421053e-05,7.870157894736842e-05,0.21052631578947367
end-to-end,finance,hybrid,hybrid,finance-e5-proxy,none,balanced-oss-llm,citation-strict-judge-proxy,19,0.5789473684210527,0.631578947368421,0.8947368421052632,0.2631578947368421,0.631578947368421,0.83,0.03,0.14,0.07333778806864039,0.07274998642969877,0.09218330087605862,32.51397352618518,32.679304100105725,52.696,52.9048,0.5306250095600262,69.52631578947368,78.3157894736842,4.7368421052631575,87.0,3.915e-05,7.072947368421053e-05,0.42105263157894735
end-to-end,finance,hybrid,hybrid,finance-e5-proxy,none,balanced-oss-llm,exact-match-gold,19,0.631578947368421,0.631578947368421,0.8947368421052632,0.2631578947368421,0.631578947368421,0.92,0.02,0.1,0.07333778806864039,0.07274998642969877,0.09218330087605862,32.51397352618518,32.679304100105725,0.0,0.0,0.5306250095600262,69.52631578947368,78.3157894736842,4.7368421052631575,87.0,0.0,3.1579473684210525e-05,0.3684210526315789
end-to-end,finance,hybrid,hybrid,finance-e5-proxy,none,balanced-oss-llm,llm-judge-balanced-proxy,19,0.5789473684210527,0.631578947368421,0.8947368421052632,0.2631578947368421,0.631578947368421,0.86,0.08,0.06,0.07333778806864039,0.07274998642969877,0.09218330087605862,32.51397352618518,32.679304100105725,40.522,40.678599999999996,0.5306250095600262,69.52631578947368,78.3157894736842,4.7368421052631575,87.0,3.045e-05,6.202947368421053e-05,0.42105263157894735
end-to-end,finance,hybrid,hybrid,finance-e5-proxy,none,extractive-strict,citation-strict-judge-proxy,19,0.47368421052631576,0.5263157894736842,0.8947368421052632,0.2631578947368421,0.5263157894736842,0.83,0.03,0.14,0.07333778806864039,0.07274998642969877,0.09218330087605862,18.34891894869286,18.448521398170477,52.69684210526316,52.9048,0.5306250095600262,69.52631578947368,78.3157894736842,4.842105263157895,87.10526315789474,3.919736842105263e-05,5.765052631578947e-05,0.5263157894736842
